Product code;Product name;Quantity;Price;Language;Category;Taxes;Status;Image URL;Company id
2785533958;Sour Cream;100000;257;fr;Category 0;TVA 20%;A;http://dummyimage.com/483x447.png/cc0000/ffffff;10
2433448348;Taro Leaves;100000;283;fr;Category 3;TVA 20%;A;http://dummyimage.com/619x681.png/ff4444/ffffff;6
5446009581;Gherkin - Sour;100000;333;fr;Category 8;TVA 20%;A;http://dummyimage.com/600x619.jpg/cc0000/ffffff;11
3309141645;Water - San Pellegrino;100000;299;fr;Category 3;TVA 20%;A;http://dummyimage.com/562x407.jpg/cc0000/ffffff;2
5865831324;Club Soda - Schweppes, 355 Ml;100000;317;fr;Category 5;TVA 20%;A;http://dummyimage.com/693x511.png/cc0000/ffffff;11
0633846142;Tomatoes - Cherry, Yellow;100000;241;fr;Category 7;TVA 20%;A;http://dummyimage.com/494x424.png/dddddd/000000;14
3458845078;Beef - Top Butt Aaa;100000;226;fr;Category 5;TVA 20%;A;http://dummyimage.com/727x426.png/dddddd/000000;8
5037583512;Cookie Dough - Chunky;100000;116;fr;Category 8;TVA 20%;A;http://dummyimage.com/580x549.jpg/cc0000/ffffff;4
8383444480;Sole - Iqf;100000;220;fr;Category 1;TVA 20%;A;http://dummyimage.com/799x604.png/cc0000/ffffff;12
2648442659;Nantucket - Pomegranate Pear;100000;213;fr;Category 9;TVA 20%;A;http://dummyimage.com/430x494.bmp/cc0000/ffffff;5
8273388474;Strawberries - California;100000;255;fr;Category 6;TVA 20%;A;http://dummyimage.com/536x572.png/cc0000/ffffff;1
8938699916;Steam Pan Full Lid;100000;51;fr;Category 2;TVA 20%;A;http://dummyimage.com/489x777.bmp/5fa2dd/ffffff;8
1954408329;Pepper - Green Thai;100000;173;fr;Category 5;TVA 20%;A;http://dummyimage.com/419x579.jpg/cc0000/ffffff;4
5847376109;Veal - Inside;100000;72;fr;Category 3;TVA 20%;A;http://dummyimage.com/566x716.jpg/5fa2dd/ffffff;8
3454758717;Wine - Masi Valpolocell;100000;173;fr;Category 9;TVA 20%;A;http://dummyimage.com/481x631.jpg/ff4444/ffffff;7
8232365388;Sauerkraut;100000;262;fr;Category 0;TVA 20%;A;http://dummyimage.com/411x495.png/dddddd/000000;11
7617275328;Smirnoff Green Apple Twist;100000;77;fr;Category 3;TVA 20%;A;http://dummyimage.com/669x624.bmp/dddddd/000000;11
2209835068;Muskox - French Rack;100000;212;fr;Category 3;TVA 20%;A;http://dummyimage.com/404x618.png/cc0000/ffffff;15
0860957892;Bread - Olive Dinner Roll;100000;5;fr;Category 9;TVA 20%;A;http://dummyimage.com/686x613.png/cc0000/ffffff;5
4382683527;Sultanas;100000;73;fr;Category 3;TVA 20%;A;http://dummyimage.com/742x580.jpg/dddddd/000000;1
6272763076;Basil - Thai;100000;304;fr;Category 9;TVA 20%;A;http://dummyimage.com/624x783.bmp/ff4444/ffffff;12
7947415677;Dc - Sakura Fu;100000;47;fr;Category 5;TVA 20%;A;http://dummyimage.com/568x537.jpg/cc0000/ffffff;6
8504798419;Pail - 15l White, With Handle;100000;84;fr;Category 4;TVA 20%;A;http://dummyimage.com/481x719.bmp/ff4444/ffffff;10
0659324888;Cod - Salted, Boneless;100000;133;fr;Category 1;TVA 20%;A;http://dummyimage.com/412x706.jpg/cc0000/ffffff;5
5945390488;Chicken - Whole Fryers;100000;229;fr;Category 9;TVA 20%;A;http://dummyimage.com/477x719.jpg/5fa2dd/ffffff;8
5107283604;Wine - Kwv Chenin Blanc South;100000;143;fr;Category 8;TVA 20%;A;http://dummyimage.com/758x419.bmp/5fa2dd/ffffff;2
0722722075;Energy Drink - Franks Original;100000;265;fr;Category 5;TVA 20%;A;http://dummyimage.com/734x467.bmp/5fa2dd/ffffff;6
0432329110;Pepper - Black, Ground;100000;306;fr;Category 1;TVA 20%;A;http://dummyimage.com/457x480.png/5fa2dd/ffffff;4
0641236681;Lamb - Leg, Boneless;100000;354;fr;Category 5;TVA 20%;A;http://dummyimage.com/727x680.png/5fa2dd/ffffff;14
5226807191;Crab - Dungeness, Whole, live;100000;77;fr;Category 4;TVA 20%;A;http://dummyimage.com/555x586.png/dddddd/000000;4
8423151802;Capicola - Hot;100000;182;fr;Category 0;TVA 20%;A;http://dummyimage.com/655x663.png/ff4444/ffffff;13
2144211455;Soup - Boston Clam Chowder;100000;100;fr;Category 1;TVA 20%;A;http://dummyimage.com/736x752.jpg/cc0000/ffffff;9
0703940043;Wine - Beaujolais Villages;100000;382;fr;Category 6;TVA 20%;A;http://dummyimage.com/465x574.jpg/cc0000/ffffff;15
4888406706;Pastry - Apple Large;100000;203;fr;Category 2;TVA 20%;A;http://dummyimage.com/442x669.jpg/5fa2dd/ffffff;10
6759160034;Towel Dispenser;100000;216;fr;Category 8;TVA 20%;A;http://dummyimage.com/784x713.bmp/ff4444/ffffff;2
8960600176;Oil - Truffle, Black;100000;396;fr;Category 5;TVA 20%;A;http://dummyimage.com/767x602.jpg/5fa2dd/ffffff;8
2445386795;Water - Tonic;100000;65;fr;Category 3;TVA 20%;A;http://dummyimage.com/456x668.jpg/dddddd/000000;6
3271689262;Parsley - Fresh;100000;311;fr;Category 5;TVA 20%;A;http://dummyimage.com/764x758.png/ff4444/ffffff;8
1990667335;Chicken - Whole Fryers;100000;130;fr;Category 9;TVA 20%;A;http://dummyimage.com/691x552.jpg/cc0000/ffffff;13
8632195102;Shrimp - 16/20, Peeled Deviened;100000;300;fr;Category 3;TVA 20%;A;http://dummyimage.com/643x627.bmp/ff4444/ffffff;7
6979127658;Pectin;100000;383;fr;Category 9;TVA 20%;A;http://dummyimage.com/496x784.bmp/cc0000/ffffff;9
4318826554;Table Cloth 62x114 Colour;100000;353;fr;Category 9;TVA 20%;A;http://dummyimage.com/728x668.png/ff4444/ffffff;3
1594186867;Bread - Pumpernickle, Rounds;100000;235;fr;Category 3;TVA 20%;A;http://dummyimage.com/427x413.png/ff4444/ffffff;13
3316432024;Wine - Stoneliegh Sauvignon;100000;146;fr;Category 4;TVA 20%;A;http://dummyimage.com/649x402.png/cc0000/ffffff;2
9461527961;Soup - Knorr, Ministrone;100000;120;fr;Category 0;TVA 20%;A;http://dummyimage.com/442x464.bmp/cc0000/ffffff;7
7505923801;Salmon Steak - Cohoe 6 Oz;100000;107;fr;Category 2;TVA 20%;A;http://dummyimage.com/535x467.bmp/5fa2dd/ffffff;7
6572119224;Garlic - Primerba, Paste;100000;160;fr;Category 2;TVA 20%;A;http://dummyimage.com/791x721.bmp/dddddd/000000;6
1747141334;Loquat;100000;82;fr;Category 4;TVA 20%;A;http://dummyimage.com/440x517.jpg/ff4444/ffffff;12
1788657446;Vinegar - Raspberry;100000;282;fr;Category 3;TVA 20%;A;http://dummyimage.com/786x631.jpg/dddddd/000000;8
5635383002;Stock - Veal, White;100000;272;fr;Category 4;TVA 20%;A;http://dummyimage.com/445x453.bmp/cc0000/ffffff;4
0136651407;Soup - Campbells Asian Noodle;100000;308;fr;Category 3;TVA 20%;A;http://dummyimage.com/751x752.jpg/dddddd/000000;2
0686172179;Liqueur - Melon;100000;392;fr;Category 9;TVA 20%;A;http://dummyimage.com/712x595.bmp/dddddd/000000;8
9967457038;Peas - Pigeon, Dry;100000;190;fr;Category 3;TVA 20%;A;http://dummyimage.com/701x421.bmp/dddddd/000000;15
6880770432;Wine - Magnotta - Belpaese;100000;229;fr;Category 4;TVA 20%;A;http://dummyimage.com/798x400.jpg/cc0000/ffffff;14
8165140277;Bread Country Roll;100000;388;fr;Category 8;TVA 20%;A;http://dummyimage.com/494x745.bmp/5fa2dd/ffffff;10
3944606134;Raspberries - Frozen;100000;121;fr;Category 3;TVA 20%;A;http://dummyimage.com/534x664.bmp/dddddd/000000;14
6155949751;Pork - Tenderloin, Frozen;100000;152;fr;Category 4;TVA 20%;A;http://dummyimage.com/785x695.png/cc0000/ffffff;4
3878216490;Mushroom - Lg - Cello;100000;180;fr;Category 8;TVA 20%;A;http://dummyimage.com/583x796.png/dddddd/000000;11
1815479207;The Pop Shoppe Pinapple;100000;46;fr;Category 7;TVA 20%;A;http://dummyimage.com/515x636.jpg/5fa2dd/ffffff;1
7678156129;Cheese - Cottage Cheese;100000;162;fr;Category 1;TVA 20%;A;http://dummyimage.com/756x599.bmp/5fa2dd/ffffff;9
5306922207;Soup - Tomato Mush. Florentine;100000;231;fr;Category 8;TVA 20%;A;http://dummyimage.com/547x708.png/5fa2dd/ffffff;14
9798184798;Beer - Molson Excel;100000;305;fr;Category 1;TVA 20%;A;http://dummyimage.com/791x497.png/5fa2dd/ffffff;11
9141913736;Langers - Cranberry Cocktail;100000;112;fr;Category 3;TVA 20%;A;http://dummyimage.com/536x663.png/dddddd/000000;15
2343806811;Flavouring - Raspberry;100000;53;fr;Category 4;TVA 20%;A;http://dummyimage.com/507x507.jpg/ff4444/ffffff;1
8032907670;Bread - Roll, Whole Wheat;100000;366;fr;Category 5;TVA 20%;A;http://dummyimage.com/710x593.jpg/cc0000/ffffff;10
5640223098;Juice - Orange, Concentrate;100000;94;fr;Category 4;TVA 20%;A;http://dummyimage.com/515x707.jpg/ff4444/ffffff;12
2240873117;Crackers - Soda / Saltins;100000;77;fr;Category 5;TVA 20%;A;http://dummyimage.com/737x717.jpg/dddddd/000000;3
7341779326;Soy Protein;100000;239;fr;Category 5;TVA 20%;A;http://dummyimage.com/555x464.jpg/5fa2dd/ffffff;15
6700675839;Energy Drink Bawls;100000;382;fr;Category 8;TVA 20%;A;http://dummyimage.com/467x648.png/ff4444/ffffff;1
2641130782;Cheese - Parmigiano Reggiano;100000;350;fr;Category 4;TVA 20%;A;http://dummyimage.com/776x600.bmp/5fa2dd/ffffff;15
3323377627;Chinese Foods - Chicken;100000;243;fr;Category 9;TVA 20%;A;http://dummyimage.com/727x791.bmp/cc0000/ffffff;8
0374779902;Apple - Macintosh;100000;66;fr;Category 4;TVA 20%;A;http://dummyimage.com/506x414.jpg/cc0000/ffffff;11
4078935265;Cheese - Fontina;100000;387;fr;Category 9;TVA 20%;A;http://dummyimage.com/608x684.jpg/dddddd/000000;5
4551640465;Wine - Prosecco Valdobienne;100000;185;fr;Category 6;TVA 20%;A;http://dummyimage.com/568x690.jpg/cc0000/ffffff;9
1317148300;Veal - Bones;100000;176;fr;Category 5;TVA 20%;A;http://dummyimage.com/534x433.png/ff4444/ffffff;3
4530899548;Nantucket Cranberry Juice;100000;289;fr;Category 5;TVA 20%;A;http://dummyimage.com/423x408.jpg/cc0000/ffffff;1
5101244335;Dates;100000;116;fr;Category 0;TVA 20%;A;http://dummyimage.com/629x550.bmp/5fa2dd/ffffff;6
7398401204;Spice - Peppercorn Melange;100000;6;fr;Category 5;TVA 20%;A;http://dummyimage.com/499x713.bmp/ff4444/ffffff;9
8401424459;Vodka - Smirnoff;100000;51;fr;Category 7;TVA 20%;A;http://dummyimage.com/404x697.bmp/cc0000/ffffff;15
9072486546;Bacardi Limon;100000;179;fr;Category 0;TVA 20%;A;http://dummyimage.com/684x589.png/dddddd/000000;10
8645044941;Pear - Prickly;100000;10;fr;Category 4;TVA 20%;A;http://dummyimage.com/471x667.jpg/ff4444/ffffff;3
6255016186;Pork Casing;100000;383;fr;Category 5;TVA 20%;A;http://dummyimage.com/459x630.jpg/ff4444/ffffff;9
6339357474;Eel Fresh;100000;93;fr;Category 1;TVA 20%;A;http://dummyimage.com/570x571.png/cc0000/ffffff;11
7951514534;Chocolate Eclairs;100000;303;fr;Category 8;TVA 20%;A;http://dummyimage.com/633x449.png/5fa2dd/ffffff;11
8767834831;Glaze - Clear;100000;390;fr;Category 7;TVA 20%;A;http://dummyimage.com/724x786.bmp/ff4444/ffffff;15
3362998448;Appetizer - Crab And Brie;100000;366;fr;Category 8;TVA 20%;A;http://dummyimage.com/511x480.jpg/cc0000/ffffff;5
1127541129;Island Oasis - Peach Daiquiri;100000;139;fr;Category 5;TVA 20%;A;http://dummyimage.com/462x413.jpg/cc0000/ffffff;5
7075245607;Plasticknivesblack;100000;246;fr;Category 0;TVA 20%;A;http://dummyimage.com/792x526.jpg/cc0000/ffffff;6
0470628838;Rice - Sushi;100000;116;fr;Category 1;TVA 20%;A;http://dummyimage.com/516x778.png/cc0000/ffffff;3
6402152325;Pasta - Fett Alfredo, Single Serve;100000;392;fr;Category 3;TVA 20%;A;http://dummyimage.com/764x452.jpg/dddddd/000000;10
1551665506;Beef - Kindney, Whole;100000;133;fr;Category 3;TVA 20%;A;http://dummyimage.com/752x485.bmp/dddddd/000000;9
1867389220;Tea - Grapefruit Green Tea;100000;255;fr;Category 2;TVA 20%;A;http://dummyimage.com/660x695.png/5fa2dd/ffffff;10
3738959224;Turkey Tenderloin Frozen;100000;22;fr;Category 0;TVA 20%;A;http://dummyimage.com/414x573.jpg/cc0000/ffffff;8
5385343851;Parasol Pick Stir Stick;100000;64;fr;Category 8;TVA 20%;A;http://dummyimage.com/656x660.bmp/cc0000/ffffff;10
9049995957;Wine - Coteaux Du Tricastin Ac;100000;267;fr;Category 5;TVA 20%;A;http://dummyimage.com/539x628.jpg/cc0000/ffffff;1
8852138111;Pork - Bacon, Sliced;100000;3;fr;Category 4;TVA 20%;A;http://dummyimage.com/720x406.jpg/ff4444/ffffff;8
5125597489;Sauce - Sesame Thai Dressing;100000;334;fr;Category 6;TVA 20%;A;http://dummyimage.com/575x763.bmp/cc0000/ffffff;9
5842792876;Appetizer - Escargot Puff;100000;270;fr;Category 1;TVA 20%;A;http://dummyimage.com/413x454.bmp/5fa2dd/ffffff;2
6053556074;Tomatoes - Cherry, Yellow;100000;306;fr;Category 9;TVA 20%;A;http://dummyimage.com/749x637.jpg/5fa2dd/ffffff;9
0518541596;Breadfruit;100000;168;fr;Category 4;TVA 20%;A;http://dummyimage.com/442x701.jpg/5fa2dd/ffffff;1
0353618005;Tomatoes - Cherry;100000;21;fr;Category 3;TVA 20%;A;http://dummyimage.com/504x509.jpg/dddddd/000000;8
4036005145;Seedlings - Clamshell;100000;290;fr;Category 8;TVA 20%;A;http://dummyimage.com/563x470.jpg/ff4444/ffffff;11
9783535534;Cod - Fillets;100000;342;fr;Category 2;TVA 20%;A;http://dummyimage.com/659x539.bmp/5fa2dd/ffffff;5
2562691495;Gelatine Powder;100000;253;fr;Category 9;TVA 20%;A;http://dummyimage.com/426x489.png/5fa2dd/ffffff;10
6354119017;Broom - Push;100000;307;fr;Category 5;TVA 20%;A;http://dummyimage.com/534x704.jpg/5fa2dd/ffffff;4
7652847582;Sprouts - Onion;100000;119;fr;Category 7;TVA 20%;A;http://dummyimage.com/529x706.png/ff4444/ffffff;14
6958372398;Asparagus - Mexican;100000;213;fr;Category 9;TVA 20%;A;http://dummyimage.com/767x771.bmp/5fa2dd/ffffff;14
0837731504;Bagelers - Cinn / Brown Sugar;100000;254;fr;Category 4;TVA 20%;A;http://dummyimage.com/496x585.png/cc0000/ffffff;1
3104171964;Asparagus - Mexican;100000;340;fr;Category 7;TVA 20%;A;http://dummyimage.com/604x470.jpg/cc0000/ffffff;4
1400451663;Wine - Chablis 2003 Champs;100000;300;fr;Category 0;TVA 20%;A;http://dummyimage.com/473x619.jpg/cc0000/ffffff;13
4801138883;Cake - Miini Cheesecake Cherry;100000;379;fr;Category 2;TVA 20%;A;http://dummyimage.com/453x665.jpg/5fa2dd/ffffff;14
5465780696;Tequila - Sauza Silver;100000;192;fr;Category 6;TVA 20%;A;http://dummyimage.com/416x675.jpg/ff4444/ffffff;12
4729897175;Oil - Cooking Spray;100000;273;fr;Category 6;TVA 20%;A;http://dummyimage.com/540x659.png/ff4444/ffffff;4
7686817368;Zucchini - Green;100000;166;fr;Category 0;TVA 20%;A;http://dummyimage.com/496x534.png/cc0000/ffffff;13
1398836375;Bay Leaf;100000;265;fr;Category 8;TVA 20%;A;http://dummyimage.com/672x770.png/ff4444/ffffff;12
6173536857;Jello - Assorted;100000;117;fr;Category 8;TVA 20%;A;http://dummyimage.com/643x718.bmp/5fa2dd/ffffff;4
3117082595;Soup - Campbells, Chix Gumbo;100000;19;fr;Category 5;TVA 20%;A;http://dummyimage.com/702x519.png/ff4444/ffffff;3
8753750929;Beer - Blue;100000;139;fr;Category 7;TVA 20%;A;http://dummyimage.com/724x612.jpg/dddddd/000000;12
3002309478;Jameson Irish Whiskey;100000;347;fr;Category 1;TVA 20%;A;http://dummyimage.com/609x570.png/cc0000/ffffff;15
1768832597;Gatorade - Orange;100000;262;fr;Category 1;TVA 20%;A;http://dummyimage.com/800x717.png/5fa2dd/ffffff;13
0896694297;Pastry - Apple Muffins - Mini;100000;81;fr;Category 7;TVA 20%;A;http://dummyimage.com/692x442.bmp/5fa2dd/ffffff;5
9592350064;Sambuca Cream;100000;269;fr;Category 6;TVA 20%;A;http://dummyimage.com/754x516.jpg/ff4444/ffffff;10
9277701006;Nut - Pecan, Halves;100000;27;fr;Category 4;TVA 20%;A;http://dummyimage.com/489x717.png/ff4444/ffffff;15
7167821793;Sour Cream;100000;26;fr;Category 2;TVA 20%;A;http://dummyimage.com/503x727.jpg/ff4444/ffffff;14
8891676829;Wine - Muscadet Sur Lie;100000;309;fr;Category 1;TVA 20%;A;http://dummyimage.com/718x735.png/5fa2dd/ffffff;11
4480800868;Silicone Parch. 16.3x24.3;100000;158;fr;Category 5;TVA 20%;A;http://dummyimage.com/774x574.jpg/5fa2dd/ffffff;12
6172817633;Muffin Hinge Container 6;100000;253;fr;Category 5;TVA 20%;A;http://dummyimage.com/584x703.jpg/5fa2dd/ffffff;11
9253366821;Beer - Mcauslan Apricot;100000;258;fr;Category 5;TVA 20%;A;http://dummyimage.com/423x453.png/ff4444/ffffff;9
6493780928;Lentils - Red, Dry;100000;199;fr;Category 7;TVA 20%;A;http://dummyimage.com/509x464.bmp/cc0000/ffffff;8
9169575062;Cranberry Foccacia;100000;183;fr;Category 4;TVA 20%;A;http://dummyimage.com/547x715.png/dddddd/000000;6
3101243990;Beer - Mill St Organic;100000;220;fr;Category 6;TVA 20%;A;http://dummyimage.com/495x631.jpg/dddddd/000000;5
2822440309;Versatainer Nc - 9388;100000;395;fr;Category 6;TVA 20%;A;http://dummyimage.com/518x725.jpg/ff4444/ffffff;15
9197943988;Jello - Assorted;100000;144;fr;Category 8;TVA 20%;A;http://dummyimage.com/755x781.jpg/dddddd/000000;9
4945655461;Chickhen - Chicken Phyllo;100000;33;fr;Category 0;TVA 20%;A;http://dummyimage.com/508x581.bmp/ff4444/ffffff;4
4228764013;Soup - Campbells - Tomato;100000;6;fr;Category 5;TVA 20%;A;http://dummyimage.com/608x738.jpg/ff4444/ffffff;9
3284315549;Spinach - Baby;100000;318;fr;Category 2;TVA 20%;A;http://dummyimage.com/561x627.bmp/5fa2dd/ffffff;7
1923356614;Cheese Cloth;100000;304;fr;Category 0;TVA 20%;A;http://dummyimage.com/532x758.bmp/cc0000/ffffff;5
8269405424;Skewers - Bamboo;100000;202;fr;Category 2;TVA 20%;A;http://dummyimage.com/487x800.jpg/5fa2dd/ffffff;11
1322423387;Butter - Unsalted;100000;286;fr;Category 5;TVA 20%;A;http://dummyimage.com/536x671.jpg/cc0000/ffffff;6
1149478820;Bacardi Limon;100000;360;fr;Category 0;TVA 20%;A;http://dummyimage.com/697x628.jpg/cc0000/ffffff;8
1295407594;Cheese - Wine;100000;19;fr;Category 0;TVA 20%;A;http://dummyimage.com/737x447.bmp/ff4444/ffffff;14
0157874128;Muffin - Zero Transfat;100000;141;fr;Category 3;TVA 20%;A;http://dummyimage.com/678x478.bmp/dddddd/000000;15
2256352136;Hersey Shakes;100000;100;fr;Category 4;TVA 20%;A;http://dummyimage.com/735x736.bmp/cc0000/ffffff;4
5461295602;Lettuce - Radicchio;100000;223;fr;Category 3;TVA 20%;A;http://dummyimage.com/666x490.jpg/dddddd/000000;13
9451223650;Shiratamako - Rice Flour;100000;59;fr;Category 4;TVA 20%;A;http://dummyimage.com/705x757.png/cc0000/ffffff;7
5812746730;Yams;100000;56;fr;Category 1;TVA 20%;A;http://dummyimage.com/450x701.jpg/cc0000/ffffff;11
1206122307;Numi - Assorted Teas;100000;65;fr;Category 6;TVA 20%;A;http://dummyimage.com/402x437.png/ff4444/ffffff;15
0017937558;Glove - Cutting;100000;78;fr;Category 5;TVA 20%;A;http://dummyimage.com/463x562.jpg/5fa2dd/ffffff;13
2122824076;Potatoes - Idaho 80 Count;100000;385;fr;Category 9;TVA 20%;A;http://dummyimage.com/623x527.jpg/5fa2dd/ffffff;2
4913877052;Ice Cream - Fudge Bars;100000;317;fr;Category 7;TVA 20%;A;http://dummyimage.com/749x439.bmp/cc0000/ffffff;4
1763514153;Evaporated Milk - Skim;100000;127;fr;Category 9;TVA 20%;A;http://dummyimage.com/602x731.png/5fa2dd/ffffff;6
2507356263;Cherries - Frozen;100000;23;fr;Category 7;TVA 20%;A;http://dummyimage.com/683x670.bmp/ff4444/ffffff;3
2389596585;Bread Base - Goodhearth;100000;145;fr;Category 4;TVA 20%;A;http://dummyimage.com/481x688.jpg/ff4444/ffffff;3
2462094405;Rappini - Andy Boy;100000;235;fr;Category 2;TVA 20%;A;http://dummyimage.com/619x691.png/ff4444/ffffff;6
6935698771;Mushroom - Morel Frozen;100000;357;fr;Category 3;TVA 20%;A;http://dummyimage.com/751x508.bmp/ff4444/ffffff;2
6133754861;Sausage - Andouille;100000;117;fr;Category 5;TVA 20%;A;http://dummyimage.com/460x577.png/dddddd/000000;12
2855677990;Beef - Kindney, Whole;100000;20;fr;Category 7;TVA 20%;A;http://dummyimage.com/605x476.png/5fa2dd/ffffff;7
2256376065;Rootbeer;100000;181;fr;Category 0;TVA 20%;A;http://dummyimage.com/744x651.bmp/cc0000/ffffff;6
2433740567;Carroway Seed;100000;282;fr;Category 2;TVA 20%;A;http://dummyimage.com/412x686.png/cc0000/ffffff;15
1790532560;Fish - Halibut, Cold Smoked;100000;328;fr;Category 4;TVA 20%;A;http://dummyimage.com/616x412.bmp/cc0000/ffffff;14
5495235935;Cookie Dough - Chunky;100000;253;fr;Category 9;TVA 20%;A;http://dummyimage.com/755x572.png/dddddd/000000;2
4656935392;Coconut - Whole;100000;292;fr;Category 8;TVA 20%;A;http://dummyimage.com/728x733.png/dddddd/000000;9
3404730464;Pepper - Orange;100000;37;fr;Category 1;TVA 20%;A;http://dummyimage.com/463x403.bmp/ff4444/ffffff;15
6944745217;Ecolab - Mikroklene 4/4 L;100000;344;fr;Category 5;TVA 20%;A;http://dummyimage.com/644x737.jpg/ff4444/ffffff;11
3490202398;Oil - Sesame;100000;301;fr;Category 6;TVA 20%;A;http://dummyimage.com/480x691.png/ff4444/ffffff;12
9782410773;Canadian Emmenthal;100000;162;fr;Category 6;TVA 20%;A;http://dummyimage.com/798x599.jpg/cc0000/ffffff;1
5523951801;Lamb - Sausage Casings;100000;223;fr;Category 3;TVA 20%;A;http://dummyimage.com/743x489.jpg/dddddd/000000;1
3309803542;Beef - Bones, Marrow;100000;114;fr;Category 9;TVA 20%;A;http://dummyimage.com/740x466.bmp/cc0000/ffffff;7
4410978604;Oil - Sunflower;100000;283;fr;Category 1;TVA 20%;A;http://dummyimage.com/742x442.png/cc0000/ffffff;2
3685579833;Beer - Labatt Blue;100000;201;fr;Category 9;TVA 20%;A;http://dummyimage.com/694x669.jpg/cc0000/ffffff;7
0279423965;Iced Tea - Lemon, 460 Ml;100000;293;fr;Category 9;TVA 20%;A;http://dummyimage.com/409x766.jpg/ff4444/ffffff;2
2263756999;Juice - Grape, White;100000;246;fr;Category 0;TVA 20%;A;http://dummyimage.com/724x620.jpg/5fa2dd/ffffff;3
9202204809;Peas Snow;100000;399;fr;Category 0;TVA 20%;A;http://dummyimage.com/400x579.png/ff4444/ffffff;8
8851487453;Iced Tea - Lemon, 460 Ml;100000;93;fr;Category 6;TVA 20%;A;http://dummyimage.com/629x793.jpg/ff4444/ffffff;11
0133606755;Bar Nature Valley;100000;82;fr;Category 0;TVA 20%;A;http://dummyimage.com/778x633.jpg/ff4444/ffffff;2
9265929369;Lemon Grass;100000;167;fr;Category 5;TVA 20%;A;http://dummyimage.com/573x590.jpg/cc0000/ffffff;4
2244076787;Water - Evian 355 Ml;100000;308;fr;Category 9;TVA 20%;A;http://dummyimage.com/531x513.jpg/cc0000/ffffff;4
4036249995;Soup - Campbells Mushroom;100000;107;fr;Category 5;TVA 20%;A;http://dummyimage.com/466x707.jpg/5fa2dd/ffffff;13
3801579552;Buffalo - Tenderloin;100000;143;fr;Category 6;TVA 20%;A;http://dummyimage.com/741x707.bmp/ff4444/ffffff;1
2312383557;Appetizer - Smoked Salmon / Dill;100000;122;fr;Category 3;TVA 20%;A;http://dummyimage.com/756x637.bmp/cc0000/ffffff;4
0243472117;Towels - Paper / Kraft;100000;189;fr;Category 1;TVA 20%;A;http://dummyimage.com/792x685.bmp/cc0000/ffffff;4
4181422170;Seabream Whole Farmed;100000;189;fr;Category 8;TVA 20%;A;http://dummyimage.com/513x438.bmp/5fa2dd/ffffff;7
8290332944;Longos - Chicken Curried;100000;398;fr;Category 5;TVA 20%;A;http://dummyimage.com/679x672.bmp/5fa2dd/ffffff;3
4969710684;Pork - European Side Bacon;100000;81;fr;Category 6;TVA 20%;A;http://dummyimage.com/460x534.bmp/cc0000/ffffff;1
2662193646;Rosemary - Dry;100000;55;fr;Category 6;TVA 20%;A;http://dummyimage.com/607x735.bmp/dddddd/000000;12
9472808322;Pastry - Cherry Danish - Mini;100000;132;fr;Category 6;TVA 20%;A;http://dummyimage.com/742x402.png/dddddd/000000;10
8913539133;Wine - Vovray Sec Domaine Huet;100000;296;fr;Category 8;TVA 20%;A;http://dummyimage.com/751x610.png/5fa2dd/ffffff;2
4044764865;Soup V8 Roasted Red Pepper;100000;195;fr;Category 7;TVA 20%;A;http://dummyimage.com/706x458.jpg/dddddd/000000;15
4554677102;Wine - Riesling Alsace Ac 2001;100000;299;fr;Category 4;TVA 20%;A;http://dummyimage.com/757x739.png/cc0000/ffffff;13
0492284315;Tomatoes - Hot House;100000;37;fr;Category 1;TVA 20%;A;http://dummyimage.com/408x709.bmp/dddddd/000000;11
9579564624;Irish Cream - Butterscotch;100000;169;fr;Category 7;TVA 20%;A;http://dummyimage.com/625x656.bmp/ff4444/ffffff;7
0446811771;Tart - Lemon;100000;370;fr;Category 8;TVA 20%;A;http://dummyimage.com/441x614.jpg/ff4444/ffffff;15
2275269025;Flour - Rye;100000;68;fr;Category 0;TVA 20%;A;http://dummyimage.com/680x551.jpg/5fa2dd/ffffff;12
9393205335;Mcguinness - Blue Curacao;100000;30;fr;Category 5;TVA 20%;A;http://dummyimage.com/458x541.jpg/cc0000/ffffff;6
0857852056;Ecolab - Medallion;100000;140;fr;Category 9;TVA 20%;A;http://dummyimage.com/507x490.png/ff4444/ffffff;6
9512107644;Worcestershire Sauce;100000;98;fr;Category 2;TVA 20%;A;http://dummyimage.com/651x483.jpg/5fa2dd/ffffff;10
7719845445;Tea - Lemon Green Tea;100000;292;fr;Category 5;TVA 20%;A;http://dummyimage.com/522x519.png/ff4444/ffffff;2
3244509802;Shrimp - Tiger 21/25;100000;240;fr;Category 3;TVA 20%;A;http://dummyimage.com/442x602.bmp/dddddd/000000;1
7827256140;Lobster - Tail, 3 - 4 Oz;100000;280;fr;Category 9;TVA 20%;A;http://dummyimage.com/441x753.bmp/5fa2dd/ffffff;15
1494287074;Olives - Stuffed;100000;7;fr;Category 7;TVA 20%;A;http://dummyimage.com/787x541.jpg/5fa2dd/ffffff;1
1983048030;Vermacelli - Sprinkles, Assorted;100000;399;fr;Category 3;TVA 20%;A;http://dummyimage.com/786x454.png/5fa2dd/ffffff;5
1383558971;Cucumber - English;100000;255;fr;Category 2;TVA 20%;A;http://dummyimage.com/457x652.png/5fa2dd/ffffff;13
