Product code;Product name;Quantity;Price;Divisions included;Language;Category;Taxes;Status
2961224977;Beets - Candy Cane, Organic;100000;148;US;fr;Category 4;TVA 20%;A
7394971651;Wine - Sawmill Creek Autumn;100000;227;RU;fr;Category 5;TVA 20%;A
4889237224;Cocoa Feuilletine;100000;57;CN;fr;Category 6;TVA 20%;A
4988032973;Bread Bowl Plain;100000;58;UZ;fr;Category 5;TVA 20%;A
7007664822;Mayonnaise - Individual Pkg;100000;254;BR;fr;Category 5;TVA 20%;A
380368935;Wine - Cotes Du Rhone Parallele;100000;256;BR;fr;Category 5;TVA 20%;A
7186777651;Soup - Campbells Chili Veg;100000;399;NG;fr;Category 6;TVA 20%;A
9220691213;Pastry - Apple Muffins - Mini;100000;161;VE;fr;Category 5;TVA 20%;A
9953437432;Tea - Orange Pekoe;100000;33;UA;fr;Category 8;TVA 20%;A
4559997489;Mace;100000;447;BR;fr;Category 2;TVA 20%;A
5550485273;Bacardi Limon;100000;33;VN;fr;Category 5;TVA 20%;A
5285315050;Dates;100000;307;PT;fr;Category 0;TVA 20%;A
6023442579;Beer - Steamwhistle;100000;301;KM;fr;Category 9;TVA 20%;A
566114631;Kolrabi;100000;44;CN;fr;Category 5;TVA 20%;A
9095666697;Bagels Poppyseed;100000;397;CN;fr;Category 4;TVA 20%;A
3208569912;Lettuce - Boston Bib - Organic;100000;411;CN;fr;Category 7;TVA 20%;A
4074645130;Oil - Pumpkinseed;100000;374;ZA;fr;Category 1;TVA 20%;A
175008787;Muffin - Zero Transfat;100000;313;PT;fr;Category 5;TVA 20%;A
4104882593;Roe - Lump Fish, Black;100000;357;BA;fr;Category 7;TVA 20%;A
7900826254;Fruit Salad Deluxe;100000;201;NZ;fr;Category 3;TVA 20%;A
5867948196;Curry Paste - Madras;100000;186;ZA;fr;Category 1;TVA 20%;A
3199651038;Truffle Cups Green;100000;184;CN;fr;Category 3;TVA 20%;A
4328355198;Chevere Logs;100000;464;RS;fr;Category 1;TVA 20%;A
5221862816;Flour - Pastry;100000;454;UA;fr;Category 8;TVA 20%;A
3424274658;Appetizer - Tarragon Chicken;100000;149;JP;fr;Category 6;TVA 20%;A
392732734;Lobak;100000;466;CA;fr;Category 3;TVA 20%;A
2105230512;Pasta - Linguini, Dry;100000;458;GH;fr;Category 8;TVA 20%;A
7947753083;Lettuce - Baby Salad Greens;100000;262;MX;fr;Category 0;TVA 20%;A
8349032057;Barramundi;100000;406;JP;fr;Category 6;TVA 20%;A
2884457763;Venison - Racks Frenched;100000;163;CN;fr;Category 3;TVA 20%;A
8122449123;Mushroom - Porcini Frozen;100000;487;PH;fr;Category 7;TVA 20%;A
8746914382;Bread - Pita;100000;433;AM;fr;Category 9;TVA 20%;A
2623152543;Foam Espresso Cup Plain White;100000;223;ID;fr;Category 6;TVA 20%;A
2472530072;Table Cloth 144x90 White;100000;432;ES;fr;Category 5;TVA 20%;A
4291692765;Tea - Honey Green Tea;100000;205;CN;fr;Category 8;TVA 20%;A
2837740195;Cheese - Stilton;100000;345;CN;fr;Category 7;TVA 20%;A
2267087847;Truffle Shells - White Chocolate;100000;282;CN;fr;Category 6;TVA 20%;A
1868422151;Spinach - Frozen;100000;317;EE;fr;Category 2;TVA 20%;A
9964477279;Wine - Kwv Chenin Blanc South;100000;324;PH;fr;Category 6;TVA 20%;A
2502323991;Crab Meat Claw Pasteurise;100000;260;BA;fr;Category 3;TVA 20%;A
9705810931;Muffin Mix - Raisin Bran;100000;50;RU;fr;Category 0;TVA 20%;A
1399311964;Tarragon - Primerba, Paste;100000;286;FR;fr;Category 7;TVA 20%;A
8003491916;Steel Wool S.o.s;100000;269;TH;fr;Category 3;TVA 20%;A
9339146786;Urban Zen Drinks;100000;129;FR;fr;Category 5;TVA 20%;A
1656649519;Cheese - Stilton;100000;471;TH;fr;Category 0;TVA 20%;A
8458300699;Oats Large Flake;100000;461;PL;fr;Category 7;TVA 20%;A
4512837388;Buffalo - Striploin;100000;74;CN;fr;Category 2;TVA 20%;A
3375308086;Lamb - Leg, Boneless;100000;201;PH;fr;Category 1;TVA 20%;A
9014275080;Bacardi Mojito;100000;378;ID;fr;Category 7;TVA 20%;A
7086284181;Shrimp - Black Tiger 16/20;100000;430;PH;fr;Category 6;TVA 20%;A
8614297068;Tomato Puree;100000;422;XK;fr;Category 9;TVA 20%;A
8012299585;Wine - Hardys Bankside Shiraz;100000;169;ID;fr;Category 6;TVA 20%;A
8879511726;Cocoa Butter;100000;183;BR;fr;Category 2;TVA 20%;A
4469450049;Flour - Whole Wheat;100000;2;BR;fr;Category 9;TVA 20%;A
7599517103;Crab - Dungeness, Whole, live;100000;344;CN;fr;Category 1;TVA 20%;A
8495364298;Muffin Puck Ww Carrot;100000;302;CN;fr;Category 6;TVA 20%;A
2515726402;Bread - Multigrain Oval;100000;61;KP;fr;Category 3;TVA 20%;A
5506911017;Soup - Campbells Chili Veg;100000;349;PH;fr;Category 5;TVA 20%;A
8606298220;Wine - Coteaux Du Tricastin Ac;100000;310;PE;fr;Category 5;TVA 20%;A
2552167594;Wine - Riesling Alsace Ac 2001;100000;452;NO;fr;Category 6;TVA 20%;A
4113157308;Bread - Dark Rye;100000;461;FR;fr;Category 6;TVA 20%;A
8115452718;Salmon - Atlantic, No Skin;100000;113;US;fr;Category 9;TVA 20%;A
5841517392;Leeks - Baby, White;100000;70;RU;fr;Category 5;TVA 20%;A
6555601272;Tamarind Paste;100000;66;CO;fr;Category 9;TVA 20%;A
9043851027;Lettuce - Lambs Mash;100000;442;ID;fr;Category 4;TVA 20%;A
2125972905;Pasta - Penne Primavera, Single;100000;469;CN;fr;Category 9;TVA 20%;A
9356936307;Trueblue - Blueberry Cranberry;100000;179;FR;fr;Category 5;TVA 20%;A
9855465881;Grapefruit - White;100000;162;US;fr;Category 4;TVA 20%;A
9170816816;Tomatoes - Yellow Hot House;100000;16;JP;fr;Category 3;TVA 20%;A
2118182848;Vinegar - Balsamic, White;100000;352;ID;fr;Category 9;TVA 20%;A
3454440122;Salt - Celery;100000;366;CN;fr;Category 4;TVA 20%;A
3688597125;Ham - Virginia;100000;310;ID;fr;Category 4;TVA 20%;A
2550673379;Truffle Cups - Red;100000;444;PY;fr;Category 7;TVA 20%;A
707466369;Muffin - Mix - Mango Sour Cherry;100000;89;ID;fr;Category 0;TVA 20%;A
5130989163;Chicken - Wieners;100000;52;BS;fr;Category 1;TVA 20%;A
2039585338;Cheese - Asiago;100000;70;CN;fr;Category 3;TVA 20%;A
3859838024;Towels - Paper / Kraft;100000;388;NO;fr;Category 7;TVA 20%;A
1980038139;Tomatoes - Diced, Canned;100000;177;CN;fr;Category 1;TVA 20%;A
3037985577;Table Cloth 72x144 White;100000;284;TH;fr;Category 4;TVA 20%;A
2205088254;Chinese Foods - Pepper Beef;100000;196;SE;fr;Category 6;TVA 20%;A
1365040771;Veal - Knuckle;100000;248;MA;fr;Category 6;TVA 20%;A
6936699391;Pastry - Carrot Muffin - Mini;100000;294;GR;fr;Category 8;TVA 20%;A
5996109956;Cookies Almond Hazelnut;100000;340;CN;fr;Category 2;TVA 20%;A
7124816629;Wine - Semi Dry Riesling Vineland;100000;420;RU;fr;Category 3;TVA 20%;A
7942938905;Basil - Seedlings Cookstown;100000;222;BR;fr;Category 6;TVA 20%;A
5134470006;Cookies - Englishbay Oatmeal;100000;202;MK;fr;Category 9;TVA 20%;A
5877023144;Sage Derby;100000;318;CN;fr;Category 2;TVA 20%;A
8245941549;Soup - Knorr, Veg / Beef;100000;399;AR;fr;Category 1;TVA 20%;A
5386767372;Potatoes - Idaho 80 Count;100000;242;PS;fr;Category 1;TVA 20%;A
8692655392;Veal - Insides Provini;100000;170;BY;fr;Category 2;TVA 20%;A
6773058465;Kiwi;100000;246;RU;fr;Category 6;TVA 20%;A
3795028566;Coffee Cup 16oz Foam;100000;466;MK;fr;Category 3;TVA 20%;A
2689646099;Beer - True North Strong Ale;100000;140;MN;fr;Category 5;TVA 20%;A
2845386230;Wine - Marlbourough Sauv Blanc;100000;462;BR;fr;Category 6;TVA 20%;A
8959002410;Coconut - Creamed, Pure;100000;384;PH;fr;Category 6;TVA 20%;A
8306609115;Wonton Wrappers;100000;213;CN;fr;Category 3;TVA 20%;A
6368053208;Mushroom - Morel Frozen;100000;328;CN;fr;Category 3;TVA 20%;A
1359493573;Longos - Lasagna Beef;100000;392;CN;fr;Category 0;TVA 20%;A
6228694251;Breadfruit;100000;83;FR;fr;Category 6;TVA 20%;A
2821677170;Beans - Black Bean, Dry;100000;433;CN;fr;Category 4;TVA 20%;A
5815868973;Shrimp - Prawn;100000;285;NO;fr;Category 7;TVA 20%;A
6018027283;Ice Cream - Fudge Bars;100000;209;PH;fr;Category 5;TVA 20%;A
2131794983;Cheese - Comtomme;100000;250;MK;fr;Category 5;TVA 20%;A
7314766134;Veal - Inside;100000;425;BR;fr;Category 4;TVA 20%;A
1133418961;Appetizer - Mushroom Tart;100000;263;PS;fr;Category 0;TVA 20%;A
5623413412;Lettuce - California Mix;100000;4;AL;fr;Category 5;TVA 20%;A
3637519313;Sauce Bbq Smokey;100000;110;PH;fr;Category 9;TVA 20%;A
1184680744;Island Oasis - Pina Colada;100000;185;SY;fr;Category 2;TVA 20%;A
4312196370;Vodka - Moskovskaya;100000;181;RU;fr;Category 0;TVA 20%;A
3946538681;Sobe - Green Tea;100000;14;RU;fr;Category 9;TVA 20%;A
7075480936;Juice - Tomato, 10 Oz;100000;364;LY;fr;Category 1;TVA 20%;A
3725838526;Coconut - Shredded, Sweet;100000;467;AF;fr;Category 3;TVA 20%;A
7410018216;Pasta - Orecchiette;100000;367;PG;fr;Category 1;TVA 20%;A
8797197106;Arizona - Green Tea;100000;438;KP;fr;Category 8;TVA 20%;A
218811535;V8 Splash Strawberry Banana;100000;333;RU;fr;Category 1;TVA 20%;A
4232701729;Energy Drink - Redbull 355ml;100000;416;CN;fr;Category 6;TVA 20%;A
4663510590;Lettuce - Escarole;100000;229;ID;fr;Category 3;TVA 20%;A
7845575208;Yams;100000;476;SE;fr;Category 0;TVA 20%;A
6100364735;Ice Cream - Life Savers;100000;197;MG;fr;Category 7;TVA 20%;A
9103419053;Nestea - Ice Tea, Diet;100000;262;RU;fr;Category 1;TVA 20%;A
972815570;Doilies - 8, Paper;100000;31;BG;fr;Category 5;TVA 20%;A
5475887004;Tea - Grapefruit Green Tea;100000;239;ID;fr;Category 5;TVA 20%;A
5287569734;Crackers Cheez It;100000;250;GU;fr;Category 5;TVA 20%;A
9943086173;Tortillas - Flour, 8;100000;481;LY;fr;Category 6;TVA 20%;A
5502009408;Lamb - Shoulder;100000;220;ID;fr;Category 0;TVA 20%;A
1855587084;Chicken - Whole Roasting;100000;173;CN;fr;Category 4;TVA 20%;A
9027792372;Coffee Caramel Biscotti;100000;496;HR;fr;Category 4;TVA 20%;A
9335574015;Mushroom - Porcini Frozen;100000;230;CN;fr;Category 5;TVA 20%;A
7473103261;Mushroom - Enoki, Dry;100000;214;PH;fr;Category 0;TVA 20%;A
8750449370;Bread - Malt;100000;456;FR;fr;Category 0;TVA 20%;A
2738707262;Ham - Smoked, Bone - In;100000;285;AR;fr;Category 4;TVA 20%;A
5507378258;Boogies;100000;492;NO;fr;Category 3;TVA 20%;A
6814483106;Guava;100000;206;MY;fr;Category 9;TVA 20%;A
6215516554;Yeast Dry - Fermipan;100000;292;SE;fr;Category 0;TVA 20%;A
9315737253;Shrimp - Black Tiger 13/15;100000;323;AM;fr;Category 4;TVA 20%;A
6109509868;Curry Paste - Madras;100000;179;LT;fr;Category 9;TVA 20%;A
1909820415;Tendrils - Baby Pea, Organic;100000;270;CO;fr;Category 4;TVA 20%;A
9077321284;Fennel - Seeds;100000;485;MX;fr;Category 2;TVA 20%;A
3239555743;Nestea - Ice Tea, Diet;100000;54;CN;fr;Category 1;TVA 20%;A
1208059793;Crackers - Melba Toast;100000;97;CN;fr;Category 7;TVA 20%;A
7377225297;Beer - True North Lager;100000;389;PL;fr;Category 6;TVA 20%;A
764015087;Lettuce - Red Leaf;100000;232;PT;fr;Category 4;TVA 20%;A
191092061;Cheese Cloth;100000;127;BR;fr;Category 4;TVA 20%;A
2547974630;Lettuce - Frisee;100000;141;CO;fr;Category 8;TVA 20%;A
9999252672;Vinegar - Rice;100000;159;CN;fr;Category 5;TVA 20%;A
1311345132;Juice - Prune;100000;317;CN;fr;Category 1;TVA 20%;A
9272191912;Lid - High Heat, Super Clear;100000;136;HT;fr;Category 1;TVA 20%;A
5847323409;Beer - Tetleys;100000;240;ID;fr;Category 0;TVA 20%;A
5380062741;Plate - Foam, Bread And Butter;100000;108;CN;fr;Category 9;TVA 20%;A
9172576162;Cheese - Pied De Vents;100000;148;CN;fr;Category 9;TVA 20%;A
87730634;Pastry - Baked Scones - Mini;100000;249;RU;fr;Category 1;TVA 20%;A
5081021946;Tomatoes - Grape;100000;14;PT;fr;Category 3;TVA 20%;A
2055764403;Cakes Assorted;100000;283;CN;fr;Category 2;TVA 20%;A
8438645836;Salt - Seasoned;100000;267;UG;fr;Category 8;TVA 20%;A
9067416622;Creme De Cacao White;100000;305;ID;fr;Category 7;TVA 20%;A
5375672081;Turnip - White;100000;156;PK;fr;Category 1;TVA 20%;A
1955599041;Nut - Pumpkin Seeds;100000;410;CN;fr;Category 3;TVA 20%;A
9729638438;Papayas;100000;107;CN;fr;Category 6;TVA 20%;A
2457524423;Taro Root;100000;76;ID;fr;Category 1;TVA 20%;A
2624147853;Croissant, Raw - Mini;100000;137;CZ;fr;Category 4;TVA 20%;A
9761286401;Sauce - Caesar Dressing;100000;444;CN;fr;Category 8;TVA 20%;A
638541433;Chef Hat 20cm;100000;265;CN;fr;Category 8;TVA 20%;A
219884706;Cheese - Gorgonzola;100000;47;FI;fr;Category 5;TVA 20%;A
1254224394;Praline Paste;100000;272;EC;fr;Category 1;TVA 20%;A
6550294606;Syrup - Monin - Granny Smith;100000;156;CN;fr;Category 7;TVA 20%;A
6906968211;Fudge - Cream Fudge;100000;256;ID;fr;Category 9;TVA 20%;A
8901496143;Papadam;100000;440;JP;fr;Category 7;TVA 20%;A
6717779039;Beans - Black Bean, Canned;100000;294;CN;fr;Category 0;TVA 20%;A
4474711629;Compound - Passion Fruit;100000;122;CA;fr;Category 2;TVA 20%;A
3635831182;Truffle Cups - Red;100000;22;CN;fr;Category 7;TVA 20%;A
1969450460;Bread - Rolls, Corn;100000;485;ID;fr;Category 5;TVA 20%;A
5084904105;Venison - Denver Leg Boneless;100000;33;CZ;fr;Category 8;TVA 20%;A
7100566258;Shrimp - Tiger 21/25;100000;86;UA;fr;Category 5;TVA 20%;A
9491903241;Cleaner - Comet;100000;204;BY;fr;Category 5;TVA 20%;A
8896123860;Garlic Powder;100000;148;PH;fr;Category 4;TVA 20%;A
8315820680;Milk - Condensed;100000;486;BR;fr;Category 9;TVA 20%;A
8060753444;Nut - Almond, Blanched, Ground;100000;360;FR;fr;Category 8;TVA 20%;A
8095814423;Iced Tea - Lemon, 460 Ml;100000;120;RU;fr;Category 6;TVA 20%;A
181196891;Flower - Commercial Spider;100000;396;CN;fr;Category 8;TVA 20%;A
7414028747;Tea - Darjeeling, Azzura;100000;52;FR;fr;Category 9;TVA 20%;A
2596708795;Leeks - Large;100000;459;NG;fr;Category 0;TVA 20%;A
3143575182;Strawberries - California;100000;113;RU;fr;Category 7;TVA 20%;A
8452228643;Lemonade - Pineapple Passion;100000;320;PE;fr;Category 6;TVA 20%;A
1213049784;Syrup - Monin, Swiss Choclate;100000;469;UZ;fr;Category 5;TVA 20%;A
1460733096;Pepsi - 600ml;100000;49;CN;fr;Category 6;TVA 20%;A
9269012409;Slt - Individual Portions;100000;401;ID;fr;Category 3;TVA 20%;A
4029055184;Pepsi - 600ml;100000;1;CN;fr;Category 6;TVA 20%;A
5123092048;Truffle Cups - Brown;100000;166;PL;fr;Category 1;TVA 20%;A
9840655760;Wine - Rubyport;100000;360;CN;fr;Category 6;TVA 20%;A
1835574114;Carbonated Water - Orange;100000;78;NG;fr;Category 7;TVA 20%;A
5127300583;Olive - Spread Tapenade;100000;366;TN;fr;Category 3;TVA 20%;A
8092397201;Artichoke - Bottom, Canned;100000;173;GH;fr;Category 5;TVA 20%;A
9783817191;Soup - French Onion;100000;287;CN;fr;Category 6;TVA 20%;A
5774571750;Beer - Moosehead;100000;261;ID;fr;Category 4;TVA 20%;A
7717153548;Urban Zen Drinks;100000;93;LA;fr;Category 3;TVA 20%;A
2439817198;Dried Cherries;100000;178;CN;fr;Category 5;TVA 20%;A
6427758705;Lamb - Rack;100000;336;TZ;fr;Category 6;TVA 20%;A
2608240216;Sambuca - Ramazzotti;100000;89;ID;fr;Category 6;TVA 20%;A
5793977473;Broom - Corn;100000;331;PH;fr;Category 0;TVA 20%;A
2560661624;Rabbit - Whole;100000;15;PL;fr;Category 7;TVA 20%;A
1665357843;Wine - Niagara Peninsula Vqa;100000;161;SE;fr;Category 2;TVA 20%;A
8294308455;Squid - U 5;100000;32;LA;fr;Category 0;TVA 20%;A
9600686378;Pasta - Ravioli;100000;285;JP;fr;Category 6;TVA 20%;A
3832475567;Table Cloth 91x91 Colour;100000;484;CN;fr;Category 1;TVA 20%;A
4082399011;Pumpkin;100000;414;PL;fr;Category 4;TVA 20%;A
7315169210;Beef - Tender Tips;100000;4;PH;fr;Category 5;TVA 20%;A
5702832531;Cookies - Oreo, 4 Pack;100000;490;TH;fr;Category 8;TVA 20%;A
2513721349;Lamb - Bones;100000;469;NG;fr;Category 3;TVA 20%;A
800019709;Bread - Dark Rye;100000;370;PL;fr;Category 7;TVA 20%;A
2019665492;Tea - Lemon Scented;100000;44;PK;fr;Category 2;TVA 20%;A
1477557970;Soup - Base Broth Chix;100000;189;MK;fr;Category 7;TVA 20%;A
960113460;Silicone Paper 16.5x24;100000;322;TH;fr;Category 5;TVA 20%;A
5475439060;Juice - Clam, 46 Oz;100000;475;GB;fr;Category 0;TVA 20%;A
5006534990;Juice - Apple Cider;100000;40;VN;fr;Category 4;TVA 20%;A
8068584595;Toothpick Frilled;100000;464;KZ;fr;Category 6;TVA 20%;A
7059223975;Crab - Dungeness, Whole;100000;205;MY;fr;Category 4;TVA 20%;A
5367424163;Veal - Brisket, Provimi, Bone - In;100000;356;CN;fr;Category 5;TVA 20%;A
6305086273;Dried Figs;100000;337;BR;fr;Category 5;TVA 20%;A
3061067809;Rosemary - Dry;100000;83;CN;fr;Category 4;TVA 20%;A
7157829258;Magnotta Bel Paese Red;100000;215;IR;fr;Category 7;TVA 20%;A
5114591185;Lamb - Loin, Trimmed, Boneless;100000;225;CN;fr;Category 5;TVA 20%;A
2127168194;Veal - Insides Provini;100000;367;RU;fr;Category 6;TVA 20%;A
7591792229;Breadfruit;100000;464;ID;fr;Category 3;TVA 20%;A
6500735919;Pork - Loin, Center Cut;100000;384;PH;fr;Category 2;TVA 20%;A
4629373926;Vanilla Beans;100000;42;RU;fr;Category 6;TVA 20%;A
8616890181;Yams;100000;23;SE;fr;Category 5;TVA 20%;A
9683931952;Ham - Procutinni;100000;476;GR;fr;Category 4;TVA 20%;A
8957046801;Pumpkin - Seed;100000;384;PH;fr;Category 1;TVA 20%;A
2406426971;Flax Seed;100000;159;CN;fr;Category 7;TVA 20%;A
2373544741;Ham - Virginia;100000;220;MX;fr;Category 7;TVA 20%;A
1531499252;Corn - On The Cob;100000;63;JP;fr;Category 6;TVA 20%;A
7915201107;Trout - Hot Smkd, Dbl Fillet;100000;498;CN;fr;Category 8;TVA 20%;A
6276495379;Flour - Corn, Fine;100000;175;CN;fr;Category 6;TVA 20%;A
6755990167;Sea Bass - Fillets;100000;214;GR;fr;Category 1;TVA 20%;A
2005113441;Longos - Lasagna Veg;100000;112;FR;fr;Category 0;TVA 20%;A
4813763030;Cognac - Courvaisier;100000;472;CN;fr;Category 7;TVA 20%;A
9889803046;Wine - Chateau Timberlay;100000;322;RU;fr;Category 2;TVA 20%;A
3688367618;Hand Towel;100000;276;ID;fr;Category 6;TVA 20%;A
9971511185;Pork - Bacon, Sliced;100000;204;SE;fr;Category 7;TVA 20%;A
5720752986;Ice Cream - Fudge Bars;100000;144;CN;fr;Category 0;TVA 20%;A
7352774564;Beef - Tenderloin - Aa;100000;499;NL;fr;Category 4;TVA 20%;A
6452799347;Shrimp - Black Tiger 6 - 8;100000;383;JP;fr;Category 7;TVA 20%;A
6273418969;Remy Red;100000;393;PE;fr;Category 0;TVA 20%;A
2238200320;Chicken - White Meat With Tender;100000;459;PH;fr;Category 5;TVA 20%;A
7253463579;Apple - Royal Gala;100000;158;CN;fr;Category 7;TVA 20%;A
7140441073;Sugar - Sweet N Low, Individual;100000;141;SI;fr;Category 2;TVA 20%;A
7166369507;Lid Tray - 12in Dome;100000;278;CN;fr;Category 8;TVA 20%;A
5872657625;Roe - White Fish;100000;377;CU;fr;Category 7;TVA 20%;A
7992459792;Chinese Foods - Cantonese;100000;144;MX;fr;Category 9;TVA 20%;A
7710876382;Wine - Ruffino Chianti Classico;100000;95;ID;fr;Category 8;TVA 20%;A
3568654512;Pepper - Pablano;100000;499;PG;fr;Category 8;TVA 20%;A
8644815962;Soup - Chicken And Wild Rice;100000;69;PT;fr;Category 6;TVA 20%;A
6549776325;Puree - Passion Fruit;100000;404;CN;fr;Category 0;TVA 20%;A
8252273157;Squash - Pepper;100000;64;CN;fr;Category 3;TVA 20%;A
8365863219;Wine - Red, Gamay Noir;100000;495;PE;fr;Category 5;TVA 20%;A
2978286512;Bacon Strip Precooked;100000;346;PL;fr;Category 4;TVA 20%;A
1574297651;Hinge W Undercut;100000;7;BR;fr;Category 0;TVA 20%;A
657528080;Rice Wine - Aji Mirin;100000;29;UA;fr;Category 9;TVA 20%;A
7462521547;Tuna - Fresh;100000;393;AL;fr;Category 9;TVA 20%;A
8479184159;Sugar - Monocystal / Rock;100000;65;ID;fr;Category 2;TVA 20%;A
5212629004;Curry Powder;100000;465;RS;fr;Category 4;TVA 20%;A
5253772464;Sauce - Plum;100000;293;CN;fr;Category 0;TVA 20%;A
3525370512;Sugar - Icing;100000;206;FR;fr;Category 7;TVA 20%;A
3867280606;Skirt - 29 Foot;100000;32;CN;fr;Category 4;TVA 20%;A
3352053731;Kellogs All Bran Bars;100000;290;US;fr;Category 7;TVA 20%;A
8304158264;Mussels - Frozen;100000;21;MA;fr;Category 8;TVA 20%;A
905359909;Beef - Top Butt;100000;175;UA;fr;Category 8;TVA 20%;A
5163183397;Mackerel Whole Fresh;100000;247;IR;fr;Category 9;TVA 20%;A
6095232112;Mop Head - Cotton, 24 Oz;100000;381;MN;fr;Category 7;TVA 20%;A
542291495;Sauce - Balsamic Viniagrette;100000;313;TZ;fr;Category 4;TVA 20%;A
4824720907;Lemonade - Mandarin, 591 Ml;100000;284;JM;fr;Category 6;TVA 20%;A
3208385633;Crackers - Water;100000;376;GR;fr;Category 9;TVA 20%;A
2337867730;Mace Ground;100000;423;JP;fr;Category 5;TVA 20%;A
8686545777;Lamb - Ground;100000;35;TZ;fr;Category 3;TVA 20%;A
3481650825;Compound - Orange;100000;200;PL;fr;Category 6;TVA 20%;A
4161833679;Lamb - Whole Head Off;100000;271;AO;fr;Category 5;TVA 20%;A
3363974469;Beans - Navy, Dry;100000;500;NG;fr;Category 9;TVA 20%;A
3842665970;Foil Cont Round;100000;216;ID;fr;Category 1;TVA 20%;A
8101249168;Bread - Olive Dinner Roll;100000;401;TH;fr;Category 2;TVA 20%;A
9828661632;Pork - Ham, Virginia;100000;270;CN;fr;Category 7;TVA 20%;A
5561269240;Shrimp - 100 / 200 Cold Water;100000;67;LK;fr;Category 8;TVA 20%;A
8046578614;Wine - Manischewitz Concord;100000;479;ID;fr;Category 4;TVA 20%;A
3174485991;The Pop Shoppe - Black Cherry;100000;41;BR;fr;Category 7;TVA 20%;A
1857250869;Cheese - Ermite Bleu;100000;78;RU;fr;Category 2;TVA 20%;A
9655493458;Fudge - Chocolate Fudge;100000;434;RU;fr;Category 6;TVA 20%;A
7176077916;Scallops - 10/20;100000;289;PK;fr;Category 3;TVA 20%;A
1892089629;Bread - Rye;100000;74;MX;fr;Category 5;TVA 20%;A
8735779071;Beef - Tenderlion, Center Cut;100000;196;BR;fr;Category 7;TVA 20%;A
3647772194;Bread - Italian Corn Meal Poly;100000;298;PL;fr;Category 0;TVA 20%;A
8904295645;Truffle - Peelings;100000;54;DO;fr;Category 6;TVA 20%;A
202734994;Beef Striploin Aaa;100000;65;PK;fr;Category 0;TVA 20%;A
1524119547;Pail - 15l White, With Handle;100000;285;CN;fr;Category 8;TVA 20%;A
1131674960;Coffee - Cafe Moreno;100000;270;ID;fr;Category 0;TVA 20%;A
3920953452;Chutney Sauce;100000;162;FR;fr;Category 6;TVA 20%;A
9633052777;Kale - Red;100000;103;ID;fr;Category 4;TVA 20%;A
7857179914;Parsley - Fresh;100000;36;BR;fr;Category 4;TVA 20%;A
6950508441;Island Oasis - Mango Daiquiri;100000;86;CN;fr;Category 6;TVA 20%;A
1547270829;Bread - Roll, Whole Wheat;100000;381;CN;fr;Category 7;TVA 20%;A
5411664683;Lamb - Whole, Fresh;100000;263;CN;fr;Category 4;TVA 20%;A
3897336537;Rosemary - Primerba, Paste;100000;243;AM;fr;Category 8;TVA 20%;A
4715595761;Bread - Raisin Walnut Pull;100000;469;PE;fr;Category 8;TVA 20%;A
2235077986;Tart Shells - Sweet, 3;100000;125;HR;fr;Category 2;TVA 20%;A
5168885799;Steampan Lid;100000;110;CL;fr;Category 0;TVA 20%;A
1398673730;Gatorade - Orange;100000;32;RU;fr;Category 5;TVA 20%;A
7205930634;Nantucket - Carrot Orange;100000;84;RS;fr;Category 1;TVA 20%;A
2930641568;Basil - Thai;100000;252;RU;fr;Category 9;TVA 20%;A
9306218338;Pork Ham Prager;100000;116;TH;fr;Category 8;TVA 20%;A
8380532651;Bread - Rolls, Rye;100000;131;RU;fr;Category 0;TVA 20%;A
7154112174;Appetizer - Seafood Assortment;100000;50;CO;fr;Category 7;TVA 20%;A
4046251662;Doilies - 5, Paper;100000;124;CN;fr;Category 7;TVA 20%;A
7872762137;Energy - Boo - Koo;100000;223;DO;fr;Category 4;TVA 20%;A
5647111823;Fish - Base, Bouillion;100000;465;US;fr;Category 7;TVA 20%;A
1010874500;Wine - Zonnebloem Pinotage;100000;350;AR;fr;Category 1;TVA 20%;A
7091159578;Peas - Pigeon, Dry;100000;411;GR;fr;Category 5;TVA 20%;A
2472095309;Snapple Raspberry Tea;100000;466;CZ;fr;Category 8;TVA 20%;A
9505990979;Table Cloth 81x81 White;100000;204;CN;fr;Category 2;TVA 20%;A
5884817940;Pork - Backfat;100000;250;TJ;fr;Category 7;TVA 20%;A
766967581;Oil - Canola;100000;258;FI;fr;Category 0;TVA 20%;A
8775539403;Muffin Mix - Raisin Bran;100000;192;ID;fr;Category 7;TVA 20%;A
6528715505;Bread - Hot Dog Buns;100000;438;RS;fr;Category 1;TVA 20%;A
4423330342;Crackers - Soda / Saltins;100000;37;JP;fr;Category 0;TVA 20%;A
2530989958;Salmon - Atlantic, Skin On;100000;11;JP;fr;Category 9;TVA 20%;A
1266221646;Beef - Kobe Striploin;100000;283;PH;fr;Category 9;TVA 20%;A
5398656597;Venison - Striploin;100000;454;CN;fr;Category 6;TVA 20%;A
2000362265;Wine - Peller Estates Late;100000;377;PT;fr;Category 1;TVA 20%;A
9479881608;Nut - Cashews, Whole, Raw;100000;468;SI;fr;Category 4;TVA 20%;A
4041263425;Cake - Pancake;100000;57;CN;fr;Category 8;TVA 20%;A
1287705324;Chocolate - Mi - Amere Semi;100000;300;PL;fr;Category 9;TVA 20%;A
3186154227;Sponge Cake Mix - Chocolate;100000;51;PH;fr;Category 1;TVA 20%;A
