Product code;Language;Category;Price;Weight;Quantity;Downloadable;Product name;Description;Taxes;Features;Short description;Status;Company id;Supplier Ref
4790044599;fr;Category 5;293.00;0.00;100000;N;Soupcontfoam16oz 116con;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4793101607;fr;Category 5;208.00;0.00;100000;N;Wonton Wrappers;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4796230599;fr;Category 6;186.00;0.00;100000;N;Ice Cream - Turtles Stick Bar;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4796318887;fr;Category 4;303.00;0.00;100000;N;Wine - Red, Mosaic Zweigelt;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4809568784;fr;Category 3;184.00;0.00;100000;N;Mushroom - White Button;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4813763030;fr;Category 7;472.00;0.00;100000;N;Cognac - Courvaisier;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4814196768;fr;Category 3;112.00;0.00;100000;N;Vermouth - Sweet, Cinzano;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4824720907;fr;Category 6;284.00;0.00;100000;N;Lemonade - Mandarin, 591 Ml;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4826000839;fr;Category 6;172.00;0.00;100000;N;Flower - Commercial Bronze;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4841838406;fr;Category 9;74.00;0.00;100000;N;Rum - White, Gg White;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4853353526;fr;Category 6;251.00;0.00;100000;N;Crackers - Soda / Saltins;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4873070880;fr;Category 9;58.00;0.00;100000;N;Basil - Pesto Sauce;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4889237224;fr;Category 6;57.00;0.00;100000;N;Cocoa Feuilletine;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4907934297;fr;Category 8;355.00;0.00;100000;N;Muffin - Bran Ind Wrpd;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4917695724;fr;Category 4;233.00;0.00;100000;N;Salmon - Atlantic, Skin On;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4919757549;fr;Category 5;236.00;0.00;100000;N;Turkey - Breast, Boneless Sk On;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4933996571;fr;Category 2;22.00;0.00;100000;N;Rum - Coconut, Malibu;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4937387480;fr;Category 4;50.00;0.00;100000;N;Juice - Cranberry, 341 Ml;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
495344710;fr;Category 0;147.00;0.00;100000;N;Beef - Top Sirloin;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4958146334;fr;Category 7;149.00;0.00;100000;N;Shrimp - 31/40;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
495955469;fr;Category 4;72.00;0.00;100000;N;Turkey Tenderloin Frozen;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4965269667;fr;Category 0;57.00;0.00;100000;N;Momiji Oroshi Chili Sauce;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4982395810;fr;Category 5;315.00;0.00;100000;N;Ginger - Pickled;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4988032973;fr;Category 5;58.00;0.00;100000;N;Bread Bowl Plain;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
4988472892;fr;Category 6;365.00;0.00;100000;N;Appetizer - Spring Roll, Veg;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
499048296;fr;Category 4;152.00;0.00;100000;N;Wine - Shiraz South Eastern;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5001109523;fr;Category 0;100.00;0.00;100000;N;Wine - Gato Negro Cabernet;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5006534990;fr;Category 4;40.00;0.00;100000;N;Juice - Apple Cider;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5034024659;fr;Category 2;325.00;0.00;100000;N;Lemonade - Natural, 591 Ml;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
503986844;fr;Category 7;459.00;0.00;100000;N;V8 - Tropical Blend;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5081021946;fr;Category 3;14.00;0.00;100000;N;Tomatoes - Grape;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5084904105;fr;Category 8;33.00;0.00;100000;N;Venison - Denver Leg Boneless;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
508951488;fr;Category 2;389.00;0.00;100000;N;Gloves - Goldtouch Disposable;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5091044175;fr;Category 1;45.00;0.00;100000;N;Cheese Cloth No 60;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5090852731;fr;Category 3;454.00;0.00;100000;N;Wine - Barbera Alba Doc 2001;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5104625389;fr;Category 9;463.00;0.00;100000;N;Pork - Suckling Pig;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5114591185;fr;Category 5;225.00;0.00;100000;N;Lamb - Loin, Trimmed, Boneless;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5117545974;fr;Category 3;410.00;0.00;100000;N;Cheese - Swiss;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5120297188;fr;Category 9;470.00;0.00;100000;N;Melon - Watermelon Yellow;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5123092048;fr;Category 1;166.00;0.00;100000;N;Truffle Cups - Brown;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
512481903;fr;Category 3;203.00;0.00;100000;N;Lamb - Shoulder, Boneless;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5126693603;fr;Category 2;52.00;0.00;100000;N;Thyme - Dried;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5127300583;fr;Category 3;366.00;0.00;100000;N;Olive - Spread Tapenade;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5128493024;fr;Category 3;382.00;0.00;100000;N;Creme De Menthe Green;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5130989163;fr;Category 1;52.00;0.00;100000;N;Chicken - Wieners;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5134470006;fr;Category 9;202.00;0.00;100000;N;Cookies - Englishbay Oatmeal;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5136582278;fr;Category 8;138.00;0.00;100000;N;Sprouts - Pea;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
515666181;fr;Category 2;490.00;0.00;100000;N;Schnappes - Peach, Walkers;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5163183397;fr;Category 9;247.00;0.00;100000;N;Mackerel Whole Fresh;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5168885799;fr;Category 0;110.00;0.00;100000;N;Steampan Lid;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5175558358;fr;Category 0;377.00;0.00;100000;N;Syrup - Monin, Irish Cream;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
517851504;fr;Category 6;191.00;0.00;100000;N;Puree - Raspberry;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5182349645;fr;Category 8;178.00;0.00;100000;N;Godiva White Chocolate;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5212629004;fr;Category 4;465.00;0.00;100000;N;Curry Powder;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5221862816;fr;Category 8;454.00;0.00;100000;N;Flour - Pastry;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5226532903;fr;Category 2;209.00;0.00;100000;N;Cardamon Ground;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5249421725;fr;Category 9;358.00;0.00;100000;N;Shrimp - 16/20, Peeled Deviened;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5253772464;fr;Category 0;293.00;0.00;100000;N;Sauce - Plum;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5254292237;fr;Category 2;347.00;0.00;100000;N;Water - Spring Water 500ml;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5256930060;fr;Category 3;211.00;0.00;100000;N;Chutney Sauce - Mango;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5278660171;fr;Category 5;489.00;0.00;100000;N;Butter - Unsalted;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5285315050;fr;Category 0;307.00;0.00;100000;N;Dates;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5287569734;fr;Category 5;250.00;0.00;100000;N;Crackers Cheez It;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5294495287;fr;Category 9;62.00;0.00;100000;N;Cornstarch;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5310787380;fr;Category 6;340.00;0.00;100000;N;Bread - Sour Sticks With Onion;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5307799179;fr;Category 1;1.00;0.00;100000;N;Soda Water - Club Soda, 355 Ml;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5349473700;fr;Category 3;53.00;0.00;100000;N;Sausage - Andouille;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
534133932;fr;Category 6;43.00;0.00;100000;N;Juice - Orange 1.89l;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5367424163;fr;Category 5;356.00;0.00;100000;N;Veal - Brisket, Provimi, Bone - In;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5375672081;fr;Category 1;156.00;0.00;100000;N;Turnip - White;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5380062741;fr;Category 9;108.00;0.00;100000;N;Plate - Foam, Bread And Butter;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5380887570;fr;Category 8;425.00;0.00;100000;N;Butter - Unsalted;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5386767372;fr;Category 1;242.00;0.00;100000;N;Potatoes - Idaho 80 Count;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5398656597;fr;Category 6;454.00;0.00;100000;N;Venison - Striploin;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5408946355;fr;Category 2;152.00;0.00;100000;N;Garbage Bag - Clear;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5411664683;fr;Category 4;263.00;0.00;100000;N;Lamb - Whole, Fresh;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
542291495;fr;Category 4;313.00;0.00;100000;N;Sauce - Balsamic Viniagrette;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5418127632;fr;Category 2;50.00;0.00;100000;N;Cheese - Perron Cheddar;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5424316220;fr;Category 1;120.00;0.00;100000;N;Mayonnaise;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5433290484;fr;Category 9;472.00;0.00;100000;N;Cheese - Brie,danish;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5436868711;fr;Category 4;338.00;0.00;100000;N;Pork - Caul Fat;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5457354288;fr;Category 2;72.00;0.00;100000;N;Halibut - Whole, Fresh;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5465019220;fr;Category 8;403.00;0.00;100000;N;Wine - Ice Wine;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5475439060;fr;Category 0;475.00;0.00;100000;N;Juice - Clam, 46 Oz;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5475887004;fr;Category 5;239.00;0.00;100000;N;Tea - Grapefruit Green Tea;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5494563340;fr;Category 3;349.00;0.00;100000;N;Haggis;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5502009408;fr;Category 0;220.00;0.00;100000;N;Lamb - Shoulder;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5506911017;fr;Category 5;349.00;0.00;100000;N;Soup - Campbells Chili Veg;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5507378258;fr;Category 3;492.00;0.00;100000;N;Boogies;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5547629383;fr;Category 3;347.00;0.00;100000;N;Cheese - Victor Et Berthold;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5550485273;fr;Category 5;33.00;0.00;100000;N;Bacardi Limon;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5561269240;fr;Category 8;67.00;0.00;100000;N;Shrimp - 100 / 200 Cold Water;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5564908910;fr;Category 7;224.00;0.00;100000;N;Mackerel Whole Fresh;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5566746527;fr;Category 8;128.00;0.00;100000;N;Salt - Sea;;TVA 20%;Attribut 1: Choix 1;;A;1;STU
5569378669;fr;Category 8;57.00;0.00;100000;N;Guava;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5573283235;fr;Category 2;298.00;0.00;100000;N;Paste - Black Olive;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5580745702;fr;Category 2;201.00;0.00;100000;N;Beer - Guiness;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5590595363;fr;Category 7;29.00;0.00;100000;N;Sauce - Fish 25 Ozf Bottle;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5595900563;fr;Category 3;146.00;0.00;100000;N;Ginger - Fresh;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5596410934;fr;Category 7;379.00;0.00;100000;N;Spring Roll Wrappers;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5619032760;fr;Category 8;53.00;0.00;100000;N;Bananas;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5620788660;fr;Category 8;257.00;0.00;100000;N;Energy Drink;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5622244501;fr;Category 1;36.00;0.00;100000;N;Oil - Food, Lacquer Spray;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5623413412;fr;Category 5;4.00;0.00;100000;N;Lettuce - California Mix;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5634181895;fr;Category 0;85.00;0.00;100000;N;Lettuce - Lambs Mash;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5628340464;fr;Category 3;426.00;0.00;100000;N;Wine - Red, Lurton Merlot De;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5637934886;fr;Category 7;387.00;0.00;100000;N;Tahini Paste;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5638082212;fr;Category 5;89.00;0.00;100000;N;Sherbet - Raspberry;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5645618777;fr;Category 7;374.00;0.00;100000;N;Bread - Bagels, Plain;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5647111823;fr;Category 7;465.00;0.00;100000;N;Fish - Base, Bouillion;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
566114631;fr;Category 5;44.00;0.00;100000;N;Kolrabi;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5664221984;fr;Category 5;396.00;0.00;100000;N;Beef - Rouladin, Sliced;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5671222141;fr;Category 8;382.00;0.00;100000;N;Bread Base - Gold Formel;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5683942233;fr;Category 2;56.00;0.00;100000;N;Mushroom - Chanterelle Frozen;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5691121936;fr;Category 4;180.00;0.00;100000;N;Wine - Lamancha Do Crianza;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5697161395;fr;Category 8;64.00;0.00;100000;N;Liquid Aminios Acid - Braggs;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5702832531;fr;Category 8;490.00;0.00;100000;N;Cookies - Oreo, 4 Pack;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5713106713;fr;Category 3;55.00;0.00;100000;N;Squid - Tubes / Tenticles 10/20;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5720227199;fr;Category 2;298.00;0.00;100000;N;Instant Coffee;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5720752986;fr;Category 0;144.00;0.00;100000;N;Ice Cream - Fudge Bars;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5729280602;fr;Category 9;215.00;0.00;100000;N;Wine - Red, Mosaic Zweigelt;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5743452121;fr;Category 6;357.00;0.00;100000;N;Cheese - Colby;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5745353694;fr;Category 0;85.00;0.00;100000;N;Flour - Teff;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
57501998;fr;Category 1;305.00;0.00;100000;N;Table Cloth 90x90 Colour;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5758433594;fr;Category 5;497.00;0.00;100000;N;Shrimp - 16/20, Peeled Deviened;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5774571750;fr;Category 4;261.00;0.00;100000;N;Beer - Moosehead;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5774639622;fr;Category 4;264.00;0.00;100000;N;Placemat - Scallop, White;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5776382408;fr;Category 5;90.00;0.00;100000;N;Sauce - Demi Glace;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5779226822;fr;Category 7;470.00;0.00;100000;N;Snapple Raspberry Tea;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5793977473;fr;Category 0;331.00;0.00;100000;N;Broom - Corn;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5800423512;fr;Category 5;446.00;0.00;100000;N;Melon - Honey Dew;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5810630561;fr;Category 6;185.00;0.00;100000;N;Lettuce - Romaine, Heart;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5815868973;fr;Category 7;285.00;0.00;100000;N;Shrimp - Prawn;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5817952823;fr;Category 1;339.00;0.00;100000;N;Tarragon - Primerba, Paste;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5841517392;fr;Category 5;70.00;0.00;100000;N;Leeks - Baby, White;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5847323409;fr;Category 0;240.00;0.00;100000;N;Beer - Tetleys;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5867948196;fr;Category 1;186.00;0.00;100000;N;Curry Paste - Madras;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5872657625;fr;Category 7;377.00;0.00;100000;N;Roe - White Fish;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5877023144;fr;Category 2;318.00;0.00;100000;N;Sage Derby;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5881865375;fr;Category 5;48.00;0.00;100000;N;Nacho Chips;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5884817940;fr;Category 7;250.00;0.00;100000;N;Pork - Backfat;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5912605450;fr;Category 6;462.00;0.00;100000;N;Wine - Chardonnay South;;TVA 20%;Attribut 1: Choix 1;;A;1;VWX
5916037694;fr;Category 1;389.00;0.00;100000;N;Trueblue - Blueberry 12x473ml;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
5916712731;fr;Category 5;376.00;0.00;100000;N;Nut - Pistachio, Shelled;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
5918519416;fr;Category 2;499.00;0.00;100000;N;Pork - Smoked Kassler;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
5921737100;fr;Category 7;150.00;0.00;100000;N;Mangoes;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
5937835735;fr;Category 1;244.00;0.00;100000;N;Bagel - Ched Chs Presliced;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
5940525814;fr;Category 9;173.00;0.00;100000;N;Syrup - Monin, Amaretta;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
594604273;fr;Category 9;167.00;0.00;100000;N;Soup - Campbells Beef Stew;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
5961992810;fr;Category 3;396.00;0.00;100000;N;Butter - Salted;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
5976208622;fr;Category 7;443.00;0.00;100000;N;Rice - 7 Grain Blend;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
5987843308;fr;Category 9;423.00;0.00;100000;N;Garbag Bags - Black;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
5996109956;fr;Category 2;340.00;0.00;100000;N;Cookies Almond Hazelnut;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
5998190602;fr;Category 6;479.00;0.00;100000;N;Tomatoes Tear Drop;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6011210910;fr;Category 6;107.00;0.00;100000;N;Monkfish Fresh - Skin Off;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6002873619;fr;Category 1;496.00;0.00;100000;N;Sour Cream;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6018028816;fr;Category 0;299.00;0.00;100000;N;Sloe Gin - Mcguinness;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6018027283;fr;Category 5;209.00;0.00;100000;N;Ice Cream - Fudge Bars;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6020664120;fr;Category 3;10.00;0.00;100000;N;Wine - Mas Chicet Rose, Vintage;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6023442579;fr;Category 9;301.00;0.00;100000;N;Beer - Steamwhistle;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6050339554;fr;Category 5;203.00;0.00;100000;N;Lid - 16 Oz And 32 Oz;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
606175156;fr;Category 0;369.00;0.00;100000;N;Cheese - Cream Cheese;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6095232112;fr;Category 7;381.00;0.00;100000;N;Mop Head - Cotton, 24 Oz;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6100364735;fr;Category 7;197.00;0.00;100000;N;Ice Cream - Life Savers;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6109509868;fr;Category 9;179.00;0.00;100000;N;Curry Paste - Madras;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6110466425;fr;Category 6;357.00;0.00;100000;N;Squid - Tubes / Tenticles 10/20;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6111840096;fr;Category 9;274.00;0.00;100000;N;Wine - Jackson Triggs Okonagan;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6121725079;fr;Category 2;426.00;0.00;100000;N;Dried Apple;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6128385710;fr;Category 5;177.00;0.00;100000;N;Bananas;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6131821895;fr;Category 9;203.00;0.00;100000;N;Cocoa Butter;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6132786007;fr;Category 7;431.00;0.00;100000;N;Fish - Halibut, Cold Smoked;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6142200331;fr;Category 4;319.00;0.00;100000;N;Flour - Corn, Fine;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
614742218;fr;Category 8;15.00;0.00;100000;N;Syrup - Monin, Swiss Choclate;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6165218768;fr;Category 3;6.00;0.00;100000;N;Lady Fingers;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6168616705;fr;Category 8;492.00;0.00;100000;N;Savory;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6171609374;fr;Category 1;401.00;0.00;100000;N;Pasta - Lasagne, Fresh;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6205818094;fr;Category 5;139.00;0.00;100000;N;Tofu - Soft;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6215516554;fr;Category 0;292.00;0.00;100000;N;Yeast Dry - Fermipan;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6228522361;fr;Category 2;138.00;0.00;100000;N;Pork - Back, Long Cut, Boneless;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6228694251;fr;Category 6;83.00;0.00;100000;N;Breadfruit;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6232535553;fr;Category 0;203.00;0.00;100000;N;Venison - Striploin;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6237418156;fr;Category 3;344.00;0.00;100000;N;Bread - Ciabatta Buns;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6263952121;fr;Category 8;244.00;0.00;100000;N;Table Cloth 144x90 White;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6267530086;fr;Category 6;394.00;0.00;100000;N;Spice - Chili Powder Mexican;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6276495379;fr;Category 6;175.00;0.00;100000;N;Flour - Corn, Fine;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6273418969;fr;Category 0;393.00;0.00;100000;N;Remy Red;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6276824879;fr;Category 0;375.00;0.00;100000;N;Bread - Rosemary Focaccia;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
627983286;fr;Category 4;432.00;0.00;100000;N;Carrots - Jumbo;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6305086273;fr;Category 5;337.00;0.00;100000;N;Dried Figs;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6307413530;fr;Category 8;198.00;0.00;100000;N;Juice - Apple, 500 Ml;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6312209725;fr;Category 3;35.00;0.00;100000;N;Napkin - Beverage 1 Ply;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6321540846;fr;Category 4;158.00;0.00;100000;N;Arizona - Plum Green Tea;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
632191503;fr;Category 0;287.00;0.00;100000;N;Wine - Zinfandel Rosenblum;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6324911977;fr;Category 9;186.00;0.00;100000;N;Table Cloth 54x54 White;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6327203019;fr;Category 1;290.00;0.00;100000;N;Flour - Strong;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6330263957;fr;Category 4;459.00;0.00;100000;N;Cheese - Mix;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6337854128;fr;Category 5;406.00;0.00;100000;N;Roe - White Fish;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6338369312;fr;Category 2;56.00;0.00;100000;N;Wine - Alicanca Vinho Verde;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6345197211;fr;Category 6;297.00;0.00;100000;N;Ice Cream Bar - Rolo Cone;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6358046586;fr;Category 6;311.00;0.00;100000;N;Flour - Fast / Rapid;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6368053208;fr;Category 3;328.00;0.00;100000;N;Mushroom - Morel Frozen;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6381813008;fr;Category 2;55.00;0.00;100000;N;Pasta - Lasagne, Fresh;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
6383979140;fr;Category 5;342.00;0.00;100000;N;Soup - Campbells Chili Veg;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
638541433;fr;Category 8;265.00;0.00;100000;N;Chef Hat 20cm;;TVA 20%;Attribut 1: Choix 1;;A;1;YZ
